平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/19996989529.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人钻石亮白型充电式智能蓝牙声波震动牙刷 HX9903/42 铂金灰,家用电器,1349.00,7,1.0,7,0,0,0,0,"飞利浦（PHILIPS） ', '钻石亮白型充电式智能蓝牙声波震动', ' HX9903/42 铂金灰",19996989529,2018-05-17 23:55:04
京东,https://item.jd.com/1448212954.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人旋转式自动牙刷软毛防水情侣牙刷电动家用K20 灰色,家用电器,89.00,300,0.96,300,9,3,0,20,"百灵 ', '旋转式自动', '软毛防水情侣', '家用K20 灰色",1448212954,2018-05-17 23:55:04
京东,https://item.jd.com/25707648384.html,阿美妮（imate）,阿美妮（imate）成人电动牙刷,阿美妮（imate）电动牙刷 声波式震动牙刷 儿童成人通用 细软刷毛呵护牙龈 单配刷头,家用电器,30.00,10,1.0,10,0,0,0,0,"阿美妮（imate）', ' 声波式震动', ' 儿童', '通用 细软刷毛呵护牙龈 单配刷头",25707648384,2018-05-17 23:55:05
京东,https://item.jd.com/14535066594.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX3130成人充电式 声波震动牙刷头 HX3130 粉色,家用电器,169.00,30,0.97,30,1,0,0,3,"飞利浦（PHILIPS） ', 'HX3130', '充电式 声波震动', '头 HX3130 粉色",14535066594,2018-05-17 23:55:05
京东,https://item.jd.com/20360584868.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 智能电动牙刷P5000 3D声波震动成人充电式牙刷 象牙白,家用电器,629.00,30,1.0,30,0,0,0,1,"欧乐B（Oral-B） 智能', 'P5000 3D声波震动', '充电式', ' 象牙白",20360584868,2018-05-17 23:55:05
京东,https://item.jd.com/10881480616.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷儿童成人牙刷防水充电式HX6631充电声波震动,家用电器,396.00,10,0.94,10,0,1,0,1,"飞利浦（PHILIPS）', '儿童', '防水充电式HX6631充电声波震动",10881480616,2018-05-17 23:55:05
京东,https://item.jd.com/11030543460.html,真汉子,真汉子成人电动牙刷,真汉子trueman ES-230智能电动牙刷便携式儿童成人声波震动牙刷情侣双人全身水洗 蓝粉组合赠2刷头,家用电器,49.00,700,0.88,600,30,50,10,90,"真汉子trueman ES-230智能', '便携式儿童', '声波震动', '情侣双人全身水洗 蓝粉组合赠2刷头",11030543460,2018-05-17 23:55:05
京东,https://item.jd.com/27068343576.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B）德国进口博朗欧乐b电动牙刷成人情侣3D充电式旋转式牙刷D16 D16蓝色+D12绿色+刷头*1+牙膏*1,家用电器,399.00,100,0.99,100,0,1,0,2,"欧乐B（Oral-B）德国进口博朗欧乐b', '情侣3D充电式旋转式', 'D16 D16蓝色+D12绿色+刷头*1+牙膏*1",27068343576,2018-05-17 23:55:05
京东,https://item.jd.com/16429868619.html,美看（Mcomb）,美看（Mcomb）成人电动牙刷,香港Mcomb（美看）声波电动牙刷 磁悬浮马达 感应式充电 智能定时 成人防水电动牙刷 黑色 五档,家用电器,289.00,1700,0.99,1700,3,0,0,50,"香港Mcomb（美看）声波', ' 磁悬浮马达 感应式充电 智能定时 ', '防水', ' 黑色 五档",16429868619,2018-05-17 23:55:05
京东,https://item.jd.com/28122282846.html,langtian,langtian成人电动牙刷,langtian浪天电动牙刷成人家用情侣无需充电式声波自动牙刷软毛防水 桃花粉-AA款-4刷头+电池+刷头盖,家用电器,129.90,30,0.97,30,1,0,0,10,"浪天', '家用情侣无需充电式声波自动', '软毛防水 桃花粉-AA款-4刷头+电池+刷头盖",28122282846,2018-05-17 23:55:05
京东,https://item.jd.com/19506552872.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX9954 HX9924成人声波震动净白钻石智能亮白 铂金灰HX9903/42,家用电器,1280.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS） ', 'HX9954 HX9924', '声波震动净白钻石智能亮白 铂金灰HX9903/42",19506552872,2018-05-17 23:55:05
京东,https://item.jd.com/15303971317.html,力博得（LEBOND）,力博得（LEBOND）成人电动牙刷,力博得 M9 声波电动牙刷 成人智能震动自动洁齿牙刷 白色,家用电器,299.00,40,0.97,40,1,0,0,2,"力博得 M9 声波', ' ', '智能震动自动洁齿', ' 白色",15303971317,2018-05-17 23:55:05
京东,https://item.jd.com/20054625714.html,多希尔,多希尔成人电动牙刷,多希尔 声波电动牙刷成人充电式智能震动牙刷软毛防水D5 升级12档 白色,家用电器,229.00,50,0.98,50,1,0,0,0,"多希尔 声波', '充电式智能震动', '软毛防水D5 升级12档 白色",20054625714,2018-05-17 23:55:05
京东,https://item.jd.com/11201870225.html,力博得（LEBOND）,力博得（LEBOND）成人电动牙刷,力博得（Lebond）I2 智能声波电动牙刷 成人家用充电式牙刷 极光白,家用电器,299.00,300,1.0,300,0,0,1,10,"力博得（Lebond）I2 智能声波', ' ', '家用充电式', ' 极光白",11201870225,2018-05-17 23:55:05
京东,https://item.jd.com/25789566499.html,飞利浦（Philips）,飞利浦（Philips）成人电动牙刷,飞利浦（Philips） 情人节礼物 电动牙刷成人充电声波震动情侣牙刷钻石亮白型 蓝牙版HX9954/52 星空蓝 15种定制模式,家用电器,1599.00,300,0.98,300,2,3,9,30,"飞利浦（Philips） 情人节礼物 ', '充电声波震动情侣', '钻石亮白型 蓝牙版HX9954/52 星空蓝 15种定制模式",25789566499,2018-05-17 23:55:05
京东,https://item.jd.com/11431480890.html,欧乐-B,欧乐-B成人电动牙刷,博朗欧乐B/oral-b 2000 3D电动牙刷成人充电式 白色,家用电器,499.00,9,1.0,9,0,0,0,0,"博朗欧乐B/oral-b 2000 3D', '充电式 白色",11431480890,2018-05-17 23:55:05
京东,https://item.jd.com/24270207775.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人款充电式声波自动牙刷软毛防水情侣款家用K76S1 情侣款(白+粉),家用电器,299.00,300,0.97,300,5,5,3,20,"百灵 ', '款充电式声波自动', '软毛防水情侣款家用K76S1 情侣款(白+粉",24270207775,2018-05-17 23:55:05
京东,https://item.jd.com/17204231975.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电式声波震动情侣自动牙刷 HX3226/41樱花粉,家用电器,209.00,200,0.97,200,5,1,1,10,"飞利浦（PHILIPS） ', '充电式声波震动情侣自动', ' HX3226/41樱花粉",17204231975,2018-05-17 23:55:06
京东,https://item.jd.com/11819384085.html,oralshark,oralshark成人电动牙刷,oralshark 大鲨鱼（Oralshark）G1声波电动牙刷成人充电式美白自动牙刷 卓越白,家用电器,279.00,200,0.99,200,1,1,0,20,"大鲨鱼（Oralshark）G1声波', '充电式美白自动', ' 卓越白",11819384085,2018-05-17 23:55:06
京东,https://item.jd.com/15269746812.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep） 美国电动牙刷超声波三段式震动牙刷 成人电动牙刷 黑色,家用电器,199.00,200,0.98,200,3,0,1,10,"迪斯（Desleep） 美国', '超声波三段式震动', ' ', ' 黑色",15269746812,2018-05-17 23:55:06
京东,https://item.jd.com/12657506032.html,千山,千山成人电动牙刷,千山 成人电动牙刷 声波智能软毛充电式  敏感孕妇人士适用 Q7 银色敏感牙齿适用,家用电器,228.80,10,1.0,10,0,0,1,0,"千山 ', ' 声波智能软毛充电式  敏感孕妇人士适用 Q7 银色敏感牙齿适用",12657506032,2018-05-17 23:55:06
京东,https://item.jd.com/27548942906.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B）德国进口博朗电动牙刷成人P700 3D充电式声波牙刷敏感款 P700 *2刷头,家用电器,359.00,2,1.0,2,0,0,0,0,"欧乐B（Oral-B）德国进口博朗', 'P700 3D充电式声波', '敏感款 P700 *2刷头",27548942906,2018-05-17 23:55:06
京东,https://item.jd.com/11357225023.html,同同家（TTJ）,同同家（TTJ）成人电动牙刷,同同家（TTJ） 电动牙刷T9 成人充电式牙刷情侣 自动牙刷 儿童防水声波电动牙刷 黑/白配TT902,家用电器,388.00,9300,0.98,9200,60,30,30,700,"同同家（TTJ） ', 'T9 ', '充电式', '情侣 自动', ' 儿童防水声波', ' 黑/白配TT902",11357225023,2018-05-17 23:55:06
京东,https://item.jd.com/27548917751.html,海尔（Haier）,海尔（Haier）成人电动牙刷,海尔/Haier电动牙刷成人声波式振动情侣软毛防水自动充电式牙刷dy12净白 情侣（粉+白2主体8刷头）,家用电器,539.00,8,1.0,8,0,0,0,0,"海尔/Haier', '声波式振动情侣软毛防水自动充电式', 'dy12净白 情侣（粉+白2主体8刷头",27548917751,2018-05-17 23:55:06
京东,https://item.jd.com/19564251623.html,博皓（prooral）,博皓（prooral）成人电动牙刷,博皓（prooral） 电动牙刷S215成人声波震动牙刷电动牙刷智能感应充电金银情侣生日礼物配2刷头 香槟金,家用电器,139.00,1000,0.99,1000,4,1,3,40,"博皓（prooral） ', 'S215', '声波震动', '智能感应充电金银情侣生日礼物配2刷头 香槟金",19564251623,2018-05-17 23:55:06
京东,https://item.jd.com/14732994124.html,博皓（prooral）,博皓（prooral）成人电动牙刷,博皓(prooral)S227声波电动牙刷成人无线感应充电配蓝光UV消毒盒软刷毛洁齿美白护龈情侣牙刷 白色,家用电器,299.00,40,0.97,40,0,1,0,6,"博皓(prooral)S227声波', '无线感应充电配蓝光UV消毒盒软刷毛洁齿美白护龈情侣', ' 白色",14732994124,2018-05-17 23:55:06
京东,https://item.jd.com/22050327397.html,PHILIPS,PHILIPS成人电动牙刷,PHILIPS 飞利浦 电动牙刷 HX6275/63 电动成人充电声波式清洁牙齿,家用电器,599.00,2,1.0,2,0,0,0,0,"飞利浦 ', ' HX6275/63 ', '充电声波式清洁牙齿",22050327397,2018-05-17 23:55:06
京东,https://item.jd.com/25781187034.html,上朵,上朵成人电动牙刷,上朵 （soodo）电动牙刷成人充电式家用自动声波震动软毛男女情侣牙刷 极光白,家用电器,399.00,100,1.0,100,0,0,4,10,"上朵 （soodo）', '充电式家用自动声波震动软毛男女情侣', ' 极光白",25781187034,2018-05-17 23:55:06
京东,https://item.jd.com/25059558218.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷声波震动牙刷成人声波电动牙刷自动牙刷 HX3216/13 带一支刷头,家用电器,199.00,70,1.0,70,0,0,0,30,"飞利浦（PHILIPS） ', '声波震动', '声波', '自动', ' HX3216/13 带一支刷头",25059558218,2018-05-17 23:55:06
京东,https://item.jd.com/20353842080.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 超声波电动牙刷 成人用充电式牙刷 充电式成人声波震动牙刷 HX6511/00,家用电器,269.00,20,1.0,20,0,0,0,1,"飞利浦（PHILIPS） 超声波', ' ', '用充电式', ' 充电式', '声波震动', ' HX6511/00",20353842080,2018-05-17 23:55:06
京东,https://item.jd.com/1473545916.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 成人便携式声波电动牙刷  时尚旅行款声波震动牙刷 银色,家用电器,49.00,70,0.94,70,4,0,0,5,"赛嘉（seago） ', '便携式声波', '  时尚旅行款声波震动', ' 银色",1473545916,2018-05-17 23:55:06
京东,https://item.jd.com/13036314994.html,松下（Panasonic）,松下（Panasonic）成人电动牙刷,松下（Panasonic） EW-DM71 声波充电式电动牙刷 成人 全身水洗 EW-DM71-A,家用电器,235.00,100,1.0,100,0,0,1,9,"松下（Panasonic） EW-DM71 声波充电式', ' ', ' 全身水洗 EW-DM71-A",13036314994,2018-05-17 23:55:06
京东,https://item.jd.com/17122855126.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep） 美国声波式电动牙刷成人充电式电动牙刷DE-D12 魅影黑,家用电器,399.00,3,1.0,3,0,0,0,0,"迪斯（Desleep） 美国声波式', '充电式', 'DE-D12 魅影黑",17122855126,2018-05-17 23:55:06
京东,https://item.jd.com/13864893277.html,松下（Panasonic）,松下（Panasonic）成人电动牙刷,松下（Panasonic） EW-DM711便携收纳全身水洗声波电动牙刷成人 充电式,家用电器,347.00,40,1.0,40,0,0,0,3,"松下（Panasonic） EW-DM711便携收纳全身水洗声波', ' 充电式",13864893277,2018-05-17 23:55:06
京东,https://item.jd.com/27356201949.html,seago,seago成人电动牙刷,seago 电动牙刷成人520情侣款充电式自动声波震动牙刷防水软毛 口腔护理 粉蓝情侣两支（每支标配3刷头）,家用电器,248.00,400,0.98,400,3,4,2,30,"情侣款充电式自动声波震动', '防水软毛 口腔护理 粉蓝情侣两支（每支标配3刷头",27356201949,2018-05-17 23:55:06
京东,https://item.jd.com/18021979433.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷 HX3226成人充电式 声波震动牙刷 智能计时呵护牙龈 柔美樱粉,家用电器,239.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）', ' HX3226', '充电式 声波震动', ' 智能计时呵护牙龈 柔美樱粉",18021979433,2018-05-17 23:55:06
京东,https://item.jd.com/26423761426.html,素士,素士成人电动牙刷,素士 Soocare/声波电动牙刷 成人 小米生态链电动牙刷充电式声波震动牙刷防水 X3 【青春版】素士X1青春版,家用电器,169.00,4600,0.98,4500,40,40,50,600,"素士 Soocare/声波', ' ', ' 小米生态链', '充电式声波震动', '防水 X3 【青春版】素士X1青春版",26423761426,2018-05-17 23:55:06
京东,https://item.jd.com/11641236834.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷充电式成人声波震动牙刷 HX6730升级版自动牙刷 HX6616/50 炫感冰蓝,家用电器,379.00,100,0.99,100,1,0,0,10,"飞利浦（PHILIPS） ', '充电式', '声波震动', ' HX6730升级版自动', ' HX6616/50 炫感冰蓝",11641236834,2018-05-17 23:55:07
京东,https://item.jd.com/11084007573.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人声波电动牙刷自动牙刷钻石亮白系列 HX9332/04 白钻,家用电器,1199.00,400,1.0,400,0,0,10,100,"飞利浦（PHILIPS） ', '声波', '自动', '钻石亮白系列 HX9332/04 白钻",11084007573,2018-05-17 23:55:07
京东,https://item.jd.com/19499413602.html,飞利浦（Philips）,飞利浦（Philips）成人电动牙刷,飞利浦（Philips） 情人节礼物 电动牙刷成人充电声波震动情侣牙刷钻石亮白型 HX9362/67 奢宠粉钻,家用电器,999.00,300,0.98,300,2,3,9,30,"飞利浦（Philips） 情人节礼物 ', '充电声波震动情侣', '钻石亮白型 HX9362/67 奢宠粉钻",19499413602,2018-05-17 23:55:07
京东,https://item.jd.com/20762678423.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 成人电动牙刷声波震动充电式牙刷HX3216 HX3226 蓝色HX3216/13,家用电器,178.00,90,0.98,80,1,0,0,4,"飞利浦（PHILIPS） ', '声波震动充电式', 'HX3216 HX3226 蓝色HX3216/13",20762678423,2018-05-17 23:55:07
京东,https://item.jd.com/20060468744.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷声波震动钻石亮白型成人智能无线充电版牙刷 HX9352,家用电器,949.00,10,1.0,10,0,0,0,0,"飞利浦（PHILIPS） ', '声波震动钻石亮白型', '智能无线充电版', ' HX9352",20060468744,2018-05-17 23:55:07
京东,https://item.jd.com/26155217196.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean SE青春版智能声波电动牙刷 成人充电变频防水蓝牙清洁震动app监控 半年装【海蓝】【牙刷+2支海蓝刷头】 Oclean SE青春版,家用电器,269.00,2000,0.98,2000,10,10,9,100,"欧可林 Oclean SE青春版智能声波', ' ', '充电变频防水蓝牙清洁震动app监控 半年装【海蓝】【', '+2支海蓝刷头】 Oclean SE青春版",26155217196,2018-05-17 23:55:07
京东,https://item.jd.com/21477909127.html,飞利浦（PHILIP）,飞利浦（PHILIP）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人声波震动牙刷 上下震动刷 HX6616蓝色（刷头*2+旅行盒）,家用电器,389.00,1300,0.99,1300,3,4,6,60,"飞利浦（PHILIPS） ', ' ', '声波震动', ' 上下震动刷 HX6616蓝色（刷头*2+旅行盒",21477909127,2018-05-17 23:55:07
京东,https://item.jd.com/12111923449.html,JOYJULY,JOYJULY成人电动牙刷,JOYJULY 电动牙刷感应式充电牙刷成人防水声波震动 黑色电动牙刷+3刷头,家用电器,188.00,10,0.94,10,0,1,1,3,"感应式充电', '防水声波震动 黑色', '+3刷头",12111923449,2018-05-17 23:55:07
京东,https://item.jd.com/14602523969.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人HX9352/9362声波震动感应智能充电钻石亮白牙刷 9372--紫色限量,家用电器,1199.00,300,0.99,300,0,3,0,5,"飞利浦（PHILIPS）', 'HX9352/9362声波震动感应智能充电钻石亮白', ' 9372--紫色限量",14602523969,2018-05-17 23:55:07
京东,https://item.jd.com/13696372182.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人声波振动电动牙刷自动牙刷钻石亮白情侣牙刷 HX9332/04白钻,家用电器,999.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）', '声波振动', '自动', '钻石亮白情侣', ' HX9332/04白钻",13696372182,2018-05-17 23:55:07
京东,https://item.jd.com/26857863784.html,海尔（haier）,海尔（haier）成人电动牙刷,海尔/Haier电动牙刷成人充电声波牙刷家用自动软毛防水震动净白 玫瑰金2刷头,家用电器,189.00,8,1.0,8,0,0,0,0,"海尔/Haier', '充电声波', '家用自动软毛防水震动净白 玫瑰金2刷头",26857863784,2018-05-17 23:55:07
京东,https://item.jd.com/27548917752.html,海尔（Haier）,海尔（Haier）成人电动牙刷,海尔/Haier电动牙刷成人声波式振动情侣软毛防水自动充电式牙刷dy12净白 情侣（黑+白2主体8刷头）,家用电器,539.00,8,1.0,8,0,0,0,0,"海尔/Haier', '声波式振动情侣软毛防水自动充电式', 'dy12净白 情侣（黑+白2主体8刷头",27548917752,2018-05-17 23:55:07
京东,https://item.jd.com/27484880008.html,海尔（Haier）,海尔（Haier）成人电动牙刷,海尔/Haier电动牙刷成人声波式振动情侣软毛防水自动充电式牙刷dy12净白 秋日白（四刷头）,家用电器,289.00,8,1.0,8,0,0,0,0,"海尔/Haier', '声波式振动情侣软毛防水自动充电式', 'dy12净白 秋日白（四刷头",27484880008,2018-05-17 23:55:08
京东,https://item.jd.com/11587936551.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦 成人电动牙刷 便携充电式声波震动除菌电牙刷 HX9352,家用电器,948.00,6,1.0,6,0,0,0,1,"飞利浦 ', ' 便携充电式声波震动除菌电', ' HX9352",11587936551,2018-05-17 23:55:08
京东,https://item.jd.com/21493989158.html,千山,千山成人电动牙刷,【全机身防水】千山 电动牙刷 声波成人电动牙刷软毛智能情侣款男女士 升级版5档调节 经典白,家用电器,228.80,700,0.99,700,1,1,3,6,"全机身防水】千山 ', ' 声波', '软毛智能情侣款男女士 升级版5档调节 经典白",21493989158,2018-05-17 23:55:08
京东,https://item.jd.com/27207846926.html,吉登（JIDENG）,吉登（JIDENG）成人电动牙刷,吉登（JIDENG）声波电动牙刷成人情侣软毛自动牙刷非充电 蒂芙尼蓝-升级装4刷头,家用电器,139.00,3000,0.99,3000,10,10,3,80,"吉登（JIDENG）声波', '情侣软毛自动', '非充电 蒂芙尼蓝-升级装4刷头",27207846926,2018-05-17 23:55:08
京东,https://item.jd.com/11879854698.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 声波震动电动牙刷头 成人适用HX3216/6730/9352等 HX6011/05 标准一支装,家用电器,45.00,20,0.96,20,0,1,0,3,"飞利浦（PHILIPS） 声波震动', '头 ', '适用HX3216/6730/9352等 HX6011/05 标准一支装",11879854698,2018-05-17 23:55:08
京东,https://item.jd.com/28122282855.html,langtian,langtian成人电动牙刷,langtian浪天电动牙刷成人家用情侣无需充电式声波自动牙刷软毛防水 天星蓝高配Pro-五档+4刷头+刷头盖,家用电器,149.90,20,1.0,20,0,0,0,7,"浪天', '家用情侣无需充电式声波自动', '软毛防水 天星蓝高配Pro-五档+4刷头+刷头盖",28122282855,2018-05-17 23:55:08
京东,https://item.jd.com/19997006095.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷声波水洗 成人牙龈呵护型美白软毛情侣牙刷 HX3226/41粉红色,家用电器,219.00,30,1.0,30,0,0,0,0,"飞利浦（PHILIPS） ', '声波水洗 ', '牙龈呵护型美白软毛情侣', ' HX3226/41粉红色",19997006095,2018-05-17 23:55:08
京东,https://item.jd.com/12736465439.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 钻石亮白智能型 充电式成人声波震动牙刷蓝牙版 HX9954/52 星空蓝,家用电器,1799.00,50,0.98,50,0,1,1,7,"飞利浦（PHILIPS） ', ' 钻石亮白智能型 充电式', '声波震动', '蓝牙版 HX9954/52 星空蓝",12736465439,2018-05-17 23:55:08
京东,https://item.jd.com/25241832598.html,康佳（KONKA）,康佳（KONKA）成人电动牙刷,康佳（KONKA） 电动牙刷充电式成人声波震动全自动口腔护理洁牙护齿牙刷 KZ-5S 情侣套装,家用电器,269.00,1200,0.99,1200,3,4,2,60,"康佳（KONKA） ', '充电式', '声波震动全自动口腔护理洁牙护齿', ' KZ-5S 情侣套装",25241832598,2018-05-17 23:55:08
京东,https://item.jd.com/26260087267.html,康佳（KONKA）,康佳（KONKA）成人电动牙刷,Konka/康佳电动牙刷成人款声波充电式家用防水软毛情侣全自动刷牙 浅灰色,家用电器,159.00,5,1.0,5,0,0,0,0,"康佳', '款声波充电式家用防水软毛情侣全自动刷牙 浅灰色",26260087267,2018-05-17 23:55:08
京东,https://item.jd.com/22627261486.html,飞利浦（PHILIP）,飞利浦（PHILIP）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷充电式 成人声波震动牙刷 刷头节日礼物 情侣组合 粉钻+黑钻,家用电器,2199.00,500,0.99,500,1,2,4,20,"飞利浦（PHILIPS） ', '充电式 ', '声波震动', ' 刷头节日礼物 情侣组合 粉钻+黑钻",22627261486,2018-05-17 23:55:08
京东,https://item.jd.com/11554543713.html,百力英伦,百力英伦成人电动牙刷,百力英伦电动牙刷感应充电式成人声波震动牙刷 智能五种自动刷牙模式 超声波美白牙齿 口腔清洁好帮手 【京东快递】男神款,家用电器,228.00,200,0.99,200,1,0,2,10,"百力英伦', '感应充电式', '声波震动', ' 智能五种自动刷牙模式 超声波美白牙齿 口腔清洁好帮手 【京东快递】男神款",11554543713,2018-05-17 23:55:08
京东,https://item.jd.com/11071927904.html,飞利浦,飞利浦成人电动牙刷,飞利浦 （PHILIPS）电动牙刷 充电式成人儿童声波震动牙刷声波牙刷 净白模式 HX6711/02,家用电器,359.00,10,1.0,10,0,0,0,0,"飞利浦 （PHILIPS）', ' 充电式', '儿童声波震动', '声波', ' 净白模式 HX6711/02",11071927904,2018-05-17 23:55:09
京东,https://item.jd.com/12673839397.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人声波震动充电式牙刷钻石亮白系列全身水洗 粉钻9362/67 HX9360,家用电器,1199.00,60,1.0,60,0,0,0,1,"飞利浦（PHILIPS） ', ' ', '声波震动充电式', '钻石亮白系列全身水洗 粉钻9362/67 HX9360",12673839397,2018-05-17 23:55:09
京东,https://item.jd.com/27661823263.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,拜尔电动牙刷成人充电式自动美白声波震动牙刷防水软毛牙刷家用G5 G5蓝色,家用电器,198.00,5,1.0,5,0,0,0,0,"拜尔', '充电式自动美白声波震动', '防水软毛', '家用G5 G5蓝色",27661823263,2018-05-17 23:55:09
京东,https://item.jd.com/10147164973.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电声波震动情侣牙刷钻石亮白型 HX9362/67奢宠粉钻,家用电器,1599.00,60,0.94,60,1,3,1,4,"飞利浦（PHILIPS） ', '充电声波震动情侣', '钻石亮白型 HX9362/67奢宠粉钻",10147164973,2018-05-17 23:55:09
京东,https://item.jd.com/10631434811.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 博朗（BRAUN）欧乐B D12电动牙刷成人充电式 清亮型1主体3刷头,家用电器,206.00,400,0.99,400,2,1,3,20,"欧乐B（Oral-B） 博朗（BRAUN）欧乐B D12', '充电式 清亮型1主体3刷头",10631434811,2018-05-17 23:55:09
京东,https://item.jd.com/19142656155.html,维他密斯,维他密斯成人电动牙刷,维他密斯 电动牙刷成人充电式自动牙刷声波软毛牙刷防水情侣牙刷新款 V2030预见黑 / 配4刷头(礼盒装),家用电器,119.00,200,1.0,200,0,0,7,20,"维他密斯 ', '充电式自动', '声波软毛', '防水情侣', '新款 V2030预见黑 / 配4刷头(礼盒装",19142656155,2018-05-17 23:55:09
京东,https://item.jd.com/25175887871.html,史努比（SNOOPY）,史努比（SNOOPY）成人电动牙刷,史努比（SNOOPY） 电动牙刷充电式声波震动家用成人智能抗敏感柔软刷毛全身防水自动牙刷 俏丽粉升级款电动牙刷,家用电器,249.00,800,1.0,800,0,0,1,9,"史努比（SNOOPY） ', '充电式声波震动家用', '智能抗敏感柔软刷毛全身防水自动', ' 俏丽粉升级款",25175887871,2018-05-17 23:55:09
京东,https://item.jd.com/26431934450.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷声波震动全身水洗 干电池 便携软毛刷 情侣款（一篮一粉）,家用电器,49.90,20,1.0,20,0,0,0,0,"真汉子 儿童', '智能', '声波震动全身水洗 干电池 便携软毛刷 情侣款（一篮一粉",26431934450,2018-05-17 23:55:09
京东,https://item.jd.com/10848647735.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX9392 成人式声波震动牙刷钻石亮白型无线充电版,家用电器,999.00,30,1.0,30,0,0,1,1,"飞利浦（PHILIPS） ', 'HX9392 ', '式声波震动', '钻石亮白型无线充电版",10848647735,2018-05-17 23:55:09
京东,https://item.jd.com/10475227773.html,欧乐-B,欧乐-B成人电动牙刷,欧乐-B 博朗（BRAUN）欧乐b D12系列成人电动牙刷 清亮型1主体3刷头,家用电器,219.00,900,0.96,800,10,10,7,100,"欧乐-B 博朗（BRAUN）欧乐b D12系列', ' 清亮型1主体3刷头",10475227773,2018-05-17 23:55:09
京东,https://item.jd.com/10380186596.html,亮星（LIANGXING）,亮星（LIANGXING）成人电动牙刷,亮星（LIANGXING） 亮星SN902成人声波自动电动牙刷无线感应充电IPX7级防水 明黄,家用电器,59.50,800,0.97,800,10,8,4,50,"亮星（LIANGXING） 亮星SN902', '声波自动', '无线感应充电IPX7级防水 明黄",10380186596,2018-05-17 23:55:09
